Country	Rating	Date	Version	Username	Title	Content
US	5	2022-10-15	7.0.1	Enchantress Ruby	I love dragons	This game is a way to enjoy time with my grandkids &amp; other Dragon Lovers to escape the world shutting down Isolation it slowly reopening to half of what we use to enjoy has gone put out of business we lost so much it’s nice to have a pleasant place to be kind yet strong and build new lands together fantasy is fun it helps elevate the changes we’re all learning to navigate ! Thank you
US	5	2022-10-12	7.0.0	Rosa therp	Dml si Great	Hi i know this game si great but There is some issuses when i play it so i just hope u guys can fix it gameloft.
US	5	2022-10-11	7.0.0	Glutenfreegamea	Love love 💕	BEST GAME EVER!!!!!! I LOVE THIS GAME IT’S THE BEST MAKE MORE OR I WILL BE SO SO SAD LOAD THIS IT WON’T BE A MISTAKE!!!!!!!!
US	5	2022-10-10	7.0.0	🤑🤕🤕👹🤒🤒	Reallllllly fun	"So when I started
Playing I was 5 and now I’m older and still play it it is for all ages and it is so entertaining."
US	5	2022-10-10	7.0.0	gvc. nng vvn	For new players and old	Hi Gameloft could you please give everyone all the ancient,divine,primal,and legendary dragons?PLEASE.😭😭😭🥺🥺🥺.Also for people who lost their account and had to start over like me.Could you also give 999k gems.And 500m food and 500m gold please.Dml could you do 3 things for me in the new update.1.Give participation rewards were they get a ancient dragon of choice or they can pick all.(Nihl included)(Also giv 20’000 gems,50b food,and 100m coins). 2.Give welcome back reward every 5 days they are gone.(It should be ancient and divines)3.Add skins for your dragons it would be a cool update so please add skins.I love this game and I would love it the most if you did all of this.Bye.
US	5	2022-10-06	7.0.0	Breanna ❤️❤️❤️	10/10 So glad I found it!	I think that this game- *chefs kiss* -is perfect. I would describe but I have a specific game to play😉 10/10 WOULD RECOMMEND
US	5	2022-10-05	7.0.0	Glutenfreegamea	I love this game👍👍👍👍	Sorry what I said, I LOVE THIS GAME THOUGH IT’S THE BEST EVER!!!!!!!!! 🐉🐲
US	3	2022-10-05	7.0.0	opalhead	Crashed 3 times already today	It’s a fun game, love combining different dragons and battling but it won’t stop crashing and it really pushes you to “pay to play”. I deleted it because I’m not gonna get excited about a game when it won’t stop crashing. (My I phone is updated, and I restarted my phone)
US	1	2022-10-05	7.0.0	christie meeee	Loved it, but	I had this game for a while now, im on a really high up level and one day poof i have it no more.  Im disappointed at that, i worked a long time to have what i do just for it to no longer run and it resets right back to my home screen wont even load now
US	5	2022-10-04	7.0.0	Nef4544	Fun	Awesome game. Lots to do. A little heavy on the ads. Add me f57da! And I’ll send you stuff in game!
US	5	2022-10-03	6.9.1	🖖🏻🥷🏻	Great game love it 😊	Okay this game is awesome 👏 but the time for upgrades and breading and stuff it takes forever like a day but other than that it’s fun 🤩 I like breading and getting new 🐉 so fun so yeah it’s awesome but I have a request can you please put a free dragon in please let me know if you can have a nice day.♥️♥️♥️♥️♥️♥️♥️♥️♥️
US	5	2022-10-01	6.9.1	Glutenfreegamea	👍👍👍👍👍👍	I like it. Now leave ME alone or you will get a bloody nose💀💀☠️☠️
US	5	2022-10-01	6.9.1	Rainbow kittycat	By Joe	I Love this game
US	5	2022-10-01	6.9.1	Рома Л.	Дракономания	Игра прекрасная,дракончики,сражения,всё в одном!5 из 5
US	5	2022-09-30	6.9.1	art fair winer baby	One little request	Hi I’ve been playing this game for a long time now and I love it but……… I have one little request can y’all make it to where you can move the dragons from their original habitat
US	5	2022-09-29	6.9.1	hdgjdcxjdnns	The best game ever	I love this game just like dragon city but better who ever made this game is the best 5 stars
US	1	2022-09-27	6.9.1	fire wolf 🐺	Why?	"I was so loyal to this game, loved it, supported it, and then a sigil called “witchcraft” and stitched up voodoo dolls?! 
What the heck is wrong with people these days?! Why do you do this to loyal players? I’ve finally got EVERYTHING I’ve wanted on that game and you, creators, ruined it, I do not ask for your forgiveness. I wish for this game to never succeed this day forward. So? Players, if you are Christian and hate voodoo and evil, I recommend DO NOT PLAY THE GAME, I swear, those who are reading I am not wasting your time, take advice from someone who has played the game for many years! Goodbye"
US	5	2022-09-26	6.9.1	🄼🄰🄷🅈🄰🅁	My favorite game 🤩	Best game for everyone!🤩✨
US	4	2022-09-26	6.9.1	BoringTutorialHaterCreativeFox	Some things I noticed…	"Hello! I looooovvvvvvvveeeeeeee your game SO much! You are brilliant to come up with this… HOWEVER, I have a few complaints.

First of all, what weirdo would pay 100 real money for a dragon in a GAME?! That is INSANE! I really wanted your Athena dragon, but when I showed the insane price tag to my parents, they practically screamed ‘’No!’’. I understand you as a company have to make money, pay your employees, etc. off a free game, but I promise this is the wrong way to do it! I know other games do the same thing with the over-priced in game purchases, but YOU ARE ABOVE THAT GAMELOFT!!! You are better than that! You have here a wonderful game, but these fat price tags take the fun out of it. I would at least appreciate if you could offer the things you can buy with in game money elsewhere for free. Thanks for understanding why us normal people have a hard time playing this game.

Second of all, oh my gosh! Everything takes FOR-EVER!!!!! Oh wow, new awesome dragon! Oops, sorry, that takes a WHOLE DAY TO HATCH WHAT THE HECK PEOPLE!!!!!!! PPPLLLLLLEEEAASSSSEEEEE minimize the waiting time! Ugh!

And third, the dragons in the store are so expensive. I don’t mean in real money, I mean gems you can buy with real money. Thank you for letting us get gems easier than other games, but 2,000 gems is a silly price for a dragon you can breed by the push of a button. BESIDES, when you go to sell the SAME dragon that was 2,000 gems in the store, you only get COINS!!! Emphasis on the coins! That’s just… ugh! I want gems, what kind of a rip off is this you stupid dragon me Hello! I looooovvvvvvvveeeeeeee your game SO much! You are brilliant to come up with this… HOWEVER, I have a few complaints.

First of all, what weirdo would pay 100 real money for a dragon in a GAME?! That is INSANE! I really wanted your Athena dragon, but when I showed the insane price tag to my parents, they practically screamed ‘’No!’’. I understand you as a company have to make money, pay your employees, etc. off a free game, but I promise this is the wrong way to do it! I know other games do the same thing with the over-priced in game purchases, but YOU ARE ABOVE THAT GAMELOFT!!! You are better than that! You have here a wonderful game, but these fat price tags take the fun out of it. I would at least appreciate if you could offer the things you can buy with in game money elsewhere for free. Thanks for understanding why us normal people have a hard time playing this game.

Second of all, oh my gosh! Everything takes FOR-EVER!!!!! Oh wow, new awesome dragon! Oops, sorry, that takes a WHOLE DAY TO HATCH WHAT THE HECK PEOPLE!!!!!!! PPPLLLLLLEEEAASSSSEEEEE minimize the waiting time! Ugh!

And third, the dragons in the store are so expensive. I don’t mean in real money, I mean gems you can buy with real money. Thank you for letting us get gems easier than other games, but 2,000 gems is a silly price for a dragon you can breed by the push of a button. BESIDES, when you go to sell the SAME dragon that was 2,000 gems in the store, you only COINS!!! Emphasis on the coins! I mean, ugh! Coins do a few things, but you couldn’t buy the worst dragon in the store for coins! (Well, I say that, they do let you get the beginner dragons and their habitats for coins, but the awesome ones cost gems). 
Just a few things I noticed, thanks for reading! If you want to reach out to me (or send some Athena Dragons my way *wink *wink) then my username is Dragonmaster608108! Byyyyeee!"
